id,puzzle,solution,clues,difficulty,backtracking_w/MRV_w/LCV_w/AC3_time,backtracking_w/MRV_w/LCV_w/AC3_numBacktracks,backtracking_w/MRV_w/LCV_w/FwdCheck_time,backtracking_w/MRV_w/LCV_w/FwdCheck_numBacktracks,backtracking_w/MRV_w/LCV_time,backtracking_w/MRV_w/LCV_numBacktracks,backtracking_w/MRV_time,backtracking_w/MRV_numBacktracks,backtracking_time,backtracking_numBacktracks,backtracking_w/LCV_time,backtracking_w/LCV_numBacktracks,backtracking_w/LCV_w/FwdCheck_time,backtracking_w/LCV_w/FwdCheck_numBacktracks,backtracking_w/LCV_w/AC3_time,backtracking_w/LCV_w/AC3_numBacktracks,backtracking_w/AC3_time,backtracking_w/AC3_numBacktracks,backtracking_w/FwdCheck_time,backtracking_w/FwdCheck_numBacktracks,backtracking_w/MRV_w/AC3_time,backtracking_w/MRV_w/AC3_numBacktracks,backtracking_w/MRV_w/FwdCheck_time,backtracking_w/MRV_w/FwdCheck_numBacktracks
452,2.5.3.1...4......8.6....5........7.9..3..4...47...1..3....8.3..9......82..16...9.,295837164347516928168942537612358749853794216479261853526489371934175682781623495,24,0.0,0.553400993347168,152.0,0.05286383628845215,143.0,1.9983975887298584,40857.0,0.25853991508483887,6318.0,1.827387809753418,73304.0,0.8110673427581787,22146.0,4.814144849777222,13112.0,8.518757581710815,2650.0,17.225421905517578,4980.0,12.701853036880493,36845.0,0.620671272277832,145.0,0.0293731689453125,75.0
453,.379.............9..4....6..1.8........5...4.8.2431....2..6..74.....95.37..1..2..,637952418581643729294718365415897632379526841862431957928365174146279583753184296,25,0.0,0.63924241065979,172.0,0.03270888328552246,90.0,1.0758497714996338,21769.0,0.6766376495361328,16087.0,16.386033535003662,863530.0,19.025304317474365,601527.0,11.687842845916748,36142.0,7.731210470199585,2272.0,8.105310916900635,2245.0,11.404120445251465,36970.0,1.959949016571045,596.0,0.10026216506958008,303.0
454,...9.52...3.....89.....8.6.3.7.......8.1......9.26..5.......4.2....7.6.....8.9..3,678915234135642789924738165367584921582197346491263857819356472253471698746829513,23,0.0,0.9961655139923096,297.0,0.15512299537658691,445.0,1.0569815635681152,22141.0,0.28084468841552734,6626.0,1.1390676498413086,64516.0,4.407272100448608,147491.0,9.439225196838379,29876.0,10.984981536865234,3366.0,3.1912972927093506,903.0,4.711525201797485,14862.0,0.25118041038513184,35.0,0.01774001121520996,47.0
455,........8..1.4.7...58.71...93.2.......7..5.86.......9....958.7......3....96.....3,479532168621849735358671429934286517217495386865317294143958672582763941796124853,24,4.7,2.5288827419281006,800.0,0.16834640502929688,537.0,5.714911699295044,122294.0,23.343801021575928,604214.0,0.07551240921020508,4383.0,0.31859254837036133,10463.0,1.9261269569396973,5738.0,8.028957605361938,2456.0,2.3097944259643555,712.0,0.6940081119537354,2266.0,1.4986436367034912,450.0,0.257702112197876,813.0
456,.......651.....7....7.5.9...8.2.1379.....912...........23......6..7...9.....9653.,439178265152964783867352914586241379374589126291637458923815647645723891718496532,25,2.8,3.2442405223846436,1024.0,0.17400264739990234,509.0,7.913553953170776,146273.0,0.5449740886688232,14597.0,0.7439336776733398,42553.0,2.6403417587280273,81790.0,13.939781427383423,42234.0,34.542603492736816,10128.0,9.57135009765625,2760.0,7.23386025428772,22242.0,1.2330622673034668,370.0,0.06171584129333496,174.0
457,........9.8..7....4.6.391......9623.31..5...4...7.....5.....6...6...24.1.......9.,137624589982571346456839172874196235319258764625743918598417623763982451241365897,24,1.5,0.7229182720184326,210.0,0.06931352615356445,188.0,3.4377071857452393,68813.0,4.100445508956909,107840.0,0.26801538467407227,15378.0,0.1872408390045166,6322.0,0.877246618270874,2526.0,0.667147159576416,156.0,0.6604797840118408,148.0,0.8377292156219482,2684.0,0.16051673889160156,12.0,0.14638137817382812,433.0
458,....5..4...3.4.2.....6..5..2.5.....64...7.3.97.9..1...6.......89.21...5......9...,196352847573948261824617593235894176418576329769231485641725938982163754357489612,24,2.6,3.416408061981201,1072.0,0.18059611320495605,549.0,52.06237244606018,1050404.0,0.7909233570098877,19266.0,0.10427141189575195,6024.0,0.12221097946166992,3622.0,0.8172855377197266,2112.0,0.9791402816772461,270.0,1.2597768306732178,365.0,1.3085346221923828,3465.0,2.9543354511260986,809.0,0.1799166202545166,549.0
459,...9.6.7.4.875.6....6.....1.49....3..8.1.5.....26....8....7.....7.53..........2..,523916874418752693796384521649827135387145962152693748864271359271539486935468217,24,0.0,0.8379461765289307,204.0,0.36467838287353516,1107.0,4.313921689987183,87675.0,1.395500898361206,36123.0,0.2920846939086914,16705.0,0.38915228843688965,13714.0,2.3094077110290527,7466.0,2.4587507247924805,743.0,3.68742299079895,1064.0,2.7269632816314697,8963.0,0.5242972373962402,103.0,0.06637072563171387,188.0
460,2........3....957.8..5..924.1.6..2......54....8.....4...4..........91..8......65.,259476381341289576867513924415638297792154863683927145934865712526791438178342659,23,0.0,3.8241639137268066,1226.0,0.12554526329040527,405.0,13.07133412361145,259373.0,3.599468946456909,93280.0,1.0371196269989014,58354.0,1.824375867843628,49253.0,3.2514755725860596,9380.0,1.4994328022003174,429.0,2.4441068172454834,719.0,3.8648123741149902,10766.0,3.1052615642547607,882.0,0.12349247932434082,405.0
461,2.....69......9....3...57..4.8.5......73.61..39.4..5.6....4...18.6..........72...,285714693674239815139865724468951372527386149391427586752648931846193257913572468,25,3.0,0.693213939666748,191.0,0.10871434211730957,303.0,11.177552938461304,228093.0,2.405529260635376,63553.0,0.6594119071960449,37800.0,0.10263609886169434,3511.0,0.645014762878418,2029.0,0.3792891502380371,81.0,2.108051300048828,612.0,7.97324013710022,23372.0,0.9062345027923584,234.0,0.07829785346984863,217.0
462,.19....3......7....68.9.....762....39..3...2.....1679...3.4.9.........1.6.7....85,219864537345127869768593241476289153981375624532416798153648972894752316627931485,26,3.3,0.20537829399108887,22.0,0.03130531311035156,78.0,0.12189483642578125,2299.0,0.7930963039398193,21187.0,0.07636117935180664,4442.0,2.1388254165649414,69977.0,5.866917133331299,18869.0,11.658742427825928,3632.0,1.4467897415161133,387.0,0.7603757381439209,2127.0,10.978621482849121,3346.0,1.0470683574676514,3136.0
463,.......6.18...2.....5..72.4.9.....538.2..1.....7.4...2...1..4..6............28..5,274583961186492537935617284491276853852931746367845192523169478618754329749328615,23,1.0,0.7874071598052979,216.0,0.17107653617858887,510.0,105.56304144859314,2055667.0,3.3969647884368896,89893.0,0.27097535133361816,15414.0,0.21146154403686523,6608.0,1.0691957473754883,3174.0,4.085637331008911,1294.0,4.22076678276062,1316.0,3.2318739891052246,9249.0,2.2971930503845215,697.0,0.11231327056884766,313.0
464,.86...5.7...58.....5..73...1.3.9..62...3......2....8..4.............6..9..9...7.5,386419527791582634254673198173895462648327951925164873437958216512746389869231745,23,0.0,0.6716561317443848,166.0,0.027276277542114258,73.0,34.231823205947876,668663.0,78.04369926452637,2004656.0,1.5222978591918945,87993.0,2.9991252422332764,93254.0,7.6970436573028564,23840.0,0.945988655090332,229.0,2.533776044845581,681.0,5.780767440795898,17853.0,0.19828391075134277,13.0,0.013037919998168945,34.0
465,......56..3..9.7.....1.2.8...49.....1....73..5..41...64..7..2.....2..61....54....,241378569835694721967152483384965172196827345572413896419736258753289614628541937,25,0.0,1.6210544109344482,462.0,0.3388643264770508,889.0,3.5976638793945312,69651.0,2.439511299133301,65953.0,0.054720401763916016,3079.0,0.05417060852050781,1748.0,0.18979644775390625,441.0,0.14775538444519043,8.0,0.6238136291503906,154.0,0.3558814525604248,1046.0,1.4473869800567627,455.0,0.36484360694885254,987.0
466,...16.32..59.3..87....7....4......9.1....9.7.5.6...4......9..16......8...3.8...5.,847165329659234187312978564473651298128349675596782431285493716961527843734816952,25,2.6,2.5312461853027344,742.0,0.11901164054870605,345.0,0.42948246002197266,10193.0,0.23628973960876465,6002.0,0.1429760456085205,8319.0,0.48073625564575195,13265.0,2.11312198638916,4903.0,0.5434954166412354,126.0,0.24454402923583984,34.0,1.0240542888641357,2970.0,0.5157315731048584,138.0,0.0044384002685546875,5.0
467,6....519....4...78..8.1.5...7.......5....26...1.5.3.2...1.682..4...........3.1...,647835192195426378238719564372694815584172639916583427751968243463257981829341756,25,3.0,0.9965312480926514,292.0,0.14682626724243164,434.0,7.25550389289856,140715.0,1.5365955829620361,37376.0,0.22875022888183594,11641.0,0.27100634574890137,8489.0,1.0912113189697266,2812.0,1.1435163021087646,308.0,1.7555785179138184,473.0,1.4365730285644531,4270.0,0.9679138660430908,282.0,0.11482787132263184,345.0
468,...........6.3.1.8..8.54..7.1...3......47...97...8.3.63.1..7.9..5.......9..6.25..,173826954546739128298154637819263475635471289724985316361547892452398761987612543,26,2.6,0.2133474349975586,26.0,0.056636810302734375,148.0,4.3693389892578125,89263.0,0.035208702087402344,853.0,0.12865328788757324,6441.0,0.009017467498779297,275.0,0.04878735542297363,113.0,0.14469432830810547,1.0,0.25226402282714844,29.0,0.5666685104370117,1781.0,0.8085129261016846,226.0,0.03558063507080078,97.0
469,.......7..76..4.....1..6.294...3..9.3..65...22...8...7.8.....35.4.9........8..9..,524398671976214853831576429467132598398657142215489367689741235143925786752863914,25,1.7,0.24588632583618164,42.0,0.02476954460144043,72.0,0.3799324035644531,7965.0,0.2771742343902588,7266.0,0.06824064254760742,3446.0,0.11214804649353027,4000.0,0.6241052150726318,1996.0,0.9687144756317139,279.0,1.4072604179382324,416.0,0.4621593952178955,1396.0,0.8438827991485596,228.0,0.1142733097076416,353.0
470,5.2..6.....71......61...5......5..48.7....3.5..342..6.82......1...8.7........1..6,542976813387145692961382574296753148478619325153428967829564731614837259735291486,25,0.0,0.9707126617431641,297.0,0.0463557243347168,122.0,4.291966676712036,82539.0,0.6876957416534424,18344.0,0.44322872161865234,24470.0,1.744452714920044,60790.0,5.11616063117981,15075.0,8.26539921760559,2390.0,2.053283452987671,542.0,1.6251940727233887,5420.0,0.9605467319488525,284.0,0.06717920303344727,178.0
471,.3...8.6.7.......3...42...54.9........6.5...42.7.3...8.6.....579..........48...9.,532718469748596123691423785419687532386251974257934618863149257975362841124875396,24,0.0,0.2045900821685791,20.0,0.01619863510131836,44.0,0.6059060096740723,12626.0,7.721009969711304,199073.0,1.0282680988311768,56375.0,0.2569911479949951,7837.0,1.2696938514709473,3369.0,0.33878397941589355,66.0,0.9940147399902344,260.0,3.3573410511016846,10087.0,0.28448987007141113,49.0,0.024810075759887695,77.0
472,4.7..............163..2.4..85...6..3.....2...7..41.....857..6.9....65.....4..37..,417589236528634971639127458852976143146352897793418562385741629971265384264893715,25,1.7,0.44360899925231934,108.0,0.043021202087402344,116.0,0.3169896602630615,6961.0,0.7444939613342285,18901.0,0.5463685989379883,29446.0,1.4599213600158691,40709.0,1.1752338409423828,3456.0,1.517737865447998,432.0,0.47864270210266113,103.0,0.6024863719940186,2027.0,1.0929038524627686,305.0,0.0685420036315918,193.0
473,.1....7..7.86..3.4.....3..5..98....71...4.9...57...86.....1...3...9.........62...,315284796728695314694173285269851437183746952457329861972518643546937128831462579,24,0.0,0.4675562381744385,102.0,0.01557612419128418,46.0,2.8683435916900635,58347.0,14.56944751739502,366459.0,0.03151249885559082,1613.0,0.2082962989807129,6576.0,0.48401641845703125,1313.0,0.551546573638916,133.0,0.4475431442260742,93.0,0.1445612907409668,487.0,0.586003303527832,129.0,0.025555849075317383,80.0
474,.5.......8..7..3.....1.2.....8..3.4.5..8.79..96......7...3..4..62.4...1.4..61.5..,257934168814756329396182754178293645542867931963541287781325496625479813439618572,26,0.0,0.37138915061950684,79.0,0.03876185417175293,106.0,1.0901226997375488,24430.0,0.020914077758789062,418.0,0.7997803688049316,41057.0,0.9675922393798828,27646.0,3.5244839191436768,10599.0,3.3071682453155518,1066.0,2.601375102996826,789.0,4.443647384643555,13975.0,0.6073551177978516,136.0,0.016424894332885742,49.0
475,9....7..4.3..2........6.731.7..39..82...........7.6..55.......76..5.4.9.1.2......,951387264736421859824965731475239618269158473318746925543692187687514392192873546,25,0.0,0.2412881851196289,35.0,0.012957572937011719,30.0,0.019726037979125977,400.0,0.02326226234436035,494.0,0.06503605842590332,3176.0,0.183854341506958,5930.0,0.6291146278381348,2248.0,0.34636569023132324,65.0,0.18248558044433594,14.0,0.30289793014526367,1159.0,0.20043730735778809,19.0,0.004501819610595703,9.0
476,1....3.6..94.........9.6.2...........32..4...5..3....1.7..8..43.4...15.2..9......,125843769694217358783956124418579236932164875567328491271685943346791582859432617,23,2.4,2.8836305141448975,921.0,0.26006627082824707,796.0,1.3845202922821045,27779.0,0.40040135383605957,9337.0,4.77624773979187,277156.0,9.113735914230347,232892.0,12.112812995910645,34339.0,5.831562519073486,1791.0,6.288870811462402,1861.0,13.084186553955078,38236.0,2.226341485977173,690.0,0.19349050521850586,577.0
477,.8.45.........3..76.5........1...7.6....48..1..9....249..7.21....2.8....1....6...,387451269294863517615279438431925786726348951859617324968732145572184693143596872,24,1.5,0.7518692016601562,216.0,0.07269501686096191,207.0,1.6171848773956299,29984.0,0.8968966007232666,21253.0,0.02888774871826172,1656.0,0.9696266651153564,32730.0,3.371048927307129,9826.0,2.5103442668914795,681.0,0.25967931747436523,31.0,0.13917899131774902,442.0,1.006181001663208,314.0,0.03878498077392578,100.0
478,.1...79..7....9.1....3.......4.2..8........4636.1.....4..5...3.2.8.9....1...3.8.2,613857924745269318829314657974625183581973246362148579496582731238791465157436892,25,1.4,0.7488603591918945,208.0,0.21224284172058105,572.0,0.5862863063812256,13113.0,0.4432821273803711,10591.0,0.9928469657897949,57095.0,2.4938414096832275,78492.0,8.280286073684692,24512.0,32.37784957885742,10562.0,18.72114586830139,5733.0,8.116674661636353,23464.0,1.97727370262146,637.0,0.24411344528198242,633.0
479,...3...72....2.8....9..8.1..6..9.5.8...75.69.1.......7....35....2......9.341...5.,658314972341927865279568413763491528482753691195682347916235784527846139834179256,26,0.0,1.0035946369171143,285.0,0.012672662734985352,37.0,0.41181492805480957,8375.0,0.02646636962890625,562.0,0.10555052757263184,5598.0,0.3891153335571289,11320.0,0.8031160831451416,2619.0,1.994438886642456,552.0,1.1240870952606201,305.0,0.4000730514526367,1262.0,0.6301100254058838,162.0,0.0374913215637207,110.0
480,.4.3...6......2.3.83..9....27........9..6.54.3...5.......6.7.82..7...65......9...,742315869659872431831496725275984316198263547364751298513647982927138654486529173,24,1.5,0.6867756843566895,197.0,0.0023627281188964844,0.0,3.7825465202331543,74287.0,5.5931336879730225,133422.0,0.8135066032409668,47183.0,0.8965663909912109,28594.0,6.861507177352905,21150.0,1.255051851272583,334.0,1.0594048500061035,263.0,4.514602422714233,14091.0,0.799595832824707,234.0,0.17014193534851074,477.0
481,8.9.6..2..6............7....4..3...5...5.16.....946..7..8...5615.1...2....4....38,859164723467352819132897456746238195983571642215946387378429561591683274624715938,26,1.2,1.8574635982513428,571.0,0.13896846771240234,438.0,1.1616041660308838,21895.0,0.915046215057373,21888.0,2.3020992279052734,131429.0,0.03527569770812988,1088.0,0.06253314018249512,164.0,0.4280529022216797,96.0,0.6414649486541748,151.0,5.982332468032837,18591.0,1.2993688583374023,388.0,0.13853693008422852,433.0
482,..9...4..5......68.3.2.7..5.......4.....95...9.5.681......3....6...7..9..7354....,189356427527914368436287915768123549312495876945768132891632754654871293273549681,25,1.0,0.3179490566253662,63.0,0.009061574935913086,20.0,0.2637174129486084,4751.0,0.08798766136169434,2143.0,0.010865926742553711,521.0,0.13758111000061035,4542.0,0.5001742839813232,1486.0,0.3382749557495117,70.0,0.17802095413208008,17.0,0.05337643623352051,177.0,0.1449580192565918,7.0,0.006848812103271484,16.0
483,5..8...7..325.6..8....37.....5.9..2....3....6..7.6.1.......35.........8..43...21.,596842371732516948418937652365198724124375896987264135271483569659721483843659217,25,3.0,0.4291532039642334,97.0,0.21674704551696777,638.0,3.4220054149627686,62905.0,8.762967586517334,224851.0,0.46930837631225586,27520.0,0.8580408096313477,25196.0,1.5701870918273926,4701.0,4.743105173110962,1485.0,3.888007640838623,1164.0,1.8495101928710938,5629.0,0.6472654342651367,177.0,0.20715713500976562,628.0
484,...9.......5324.9..8.....34..4..5.8..1....4...5..7.........82.717.6..3..........1,431986572765324198289751634694215783317869425852473916543198267178642359926537841,24,0.0,2.2445452213287354,726.0,0.36521387100219727,983.0,3.1839661598205566,56075.0,0.26859211921691895,7077.0,0.1020195484161377,5922.0,0.1419064998626709,4117.0,0.24633336067199707,729.0,1.1607682704925537,343.0,2.6461520195007324,817.0,0.9628434181213379,3148.0,2.650742292404175,877.0,0.23229694366455078,632.0
485,5..2.7..1...36..2...29..6.4.5...14.6.136..7....9............1......4...8..6.3....,564287391791364825832915674257891436413652789689473512948726153375149268126538947,25,1.7,0.21280908584594727,29.0,0.0022678375244140625,0.0,7.477052450180054,140296.0,30.028875827789307,795314.0,0.006036043167114258,304.0,0.02356433868408203,675.0,0.1413135528564453,408.0,0.6831510066986084,190.0,0.391845703125,79.0,0.06056976318359375,195.0,0.6522312164306641,172.0,0.04918551445007324,131.0
486,....3.74....56....2...7..389...2.15...........56..78...3.15....8.2......61......3,598231746374568291261479538983624157127985364456317829739156482842793615615842973,25,2.6,4.7043681144714355,1542.0,0.45498013496398926,1378.0,11.139544486999512,217635.0,0.6223058700561523,16567.0,1.1096689701080322,63255.0,0.6747353076934814,19234.0,3.746885061264038,10918.0,3.8268141746520996,1214.0,4.74033260345459,1434.0,5.534006834030151,16245.0,4.722027540206909,1543.0,0.33861565589904785,997.0
487,.6....43.8......6....2....5.7...8....4..13...35...914........7.4.78..91...1..23..,962587431815394762734261895179458623246713589358629147593146278427835916681972354,26,3.7,3.5069241523742676,1124.0,0.008698225021362305,15.0,9.330415964126587,182132.0,0.5416984558105469,14178.0,0.6794607639312744,33327.0,1.2060894966125488,38036.0,5.347944498062134,16208.0,5.187149524688721,1549.0,3.539156436920166,944.0,4.7707695960998535,14692.0,3.4212594032287598,1155.0,0.283916711807251,784.0
488,...........2..9.814.5.3..92..34.....2...8.4........67...9....2475.2.1......8.....,987512346632749581415638792593476218276185439148923675869357124754291863321864957,24,2.2,0.34508490562438965,66.0,0.06716704368591309,195.0,5.059764385223389,110672.0,2.7318098545074463,72314.0,0.787078857421875,39334.0,0.35364603996276855,11874.0,2.1606364250183105,6526.0,5.215827703475952,1650.0,7.852543115615845,2340.0,7.2315473556518555,21258.0,1.5049989223480225,454.0,0.07485055923461914,236.0
489,..3..6.7....2.......6.9..48.....34.6.6....73......75..5...2.....1.7.5.9...4...8..,243586971981274653756391248127953486465812739398647512539428167812765394674139825,24,2.9,0.3213808536529541,61.0,0.01658177375793457,47.0,0.2928895950317383,5805.0,1.353189468383789,35541.0,0.38775157928466797,19417.0,1.266179084777832,41158.0,4.56229305267334,14249.0,2.4661433696746826,715.0,0.9636721611022949,240.0,2.589237928390503,7688.0,1.027991771697998,312.0,0.08937335014343262,274.0
490,..9..78.3.........8...3.4.91.4......9....1..436..42...6.72...3......395.....7....,459127863736489215821536479184795326972361584365842791697254138248613957513978642,25,6.5,2.972071647644043,949.0,0.15279817581176758,438.0,4.598928213119507,92575.0,0.3023221492767334,8007.0,1.5041146278381348,86906.0,2.6099190711975098,74123.0,5.051717281341553,14615.0,1.972951889038086,563.0,2.0637965202331543,532.0,4.602860689163208,12944.0,0.5512988567352295,145.0,0.04321765899658203,122.0
491,.5...1.2......69.49..4..1....26..4..8.974...........93....67.....1...8.947..9.3..,354981627127536984986472135732659418819743256645218793293867541561324879478195362,27,2.9,2.133815050125122,541.0,0.31034064292907715,866.0,2.4920618534088135,56754.0,0.24178814888000488,6327.0,0.19250869750976562,10769.0,0.6322324275970459,20850.0,2.1309638023376465,6234.0,4.735600709915161,1536.0,1.6205503940582275,483.0,0.848818302154541,2286.0,2.655214786529541,839.0,0.36582088470458984,960.0
492,.1.9..657.89........5..13..2.7.54.....1..2.35....1.............3...7.....4.....68,413928657689537142725461389237654891961782435854319276176845923398276514542193768,24,0.0,0.8380236625671387,214.0,0.0901329517364502,254.0,2.3632848262786865,50138.0,7.780799627304077,205797.0,0.10686874389648438,6182.0,0.29720306396484375,7390.0,0.4206664562225342,1310.0,1.7106070518493652,511.0,0.32506632804870605,63.0,0.12591147422790527,319.0,0.9995789527893066,287.0,0.09926319122314453,257.0
493,23.6....51..2..........84...8..9.3..6...21...9....6.5...9....6...41....935.....4.,238649175147253698596718423482597316675321984913486752729834561864175239351962847,25,2.8,0.7977485656738281,204.0,0.018807649612426758,45.0,30.601824283599854,596196.0,3.1011035442352295,83318.0,0.1657724380493164,9773.0,0.11597084999084473,3898.0,0.8836920261383057,2634.0,1.2518045902252197,367.0,2.943178415298462,907.0,2.0346007347106934,5980.0,1.1360218524932861,343.0,0.08499622344970703,233.0
494,..1..3...64..5..8.8.......152.38.4...6.......4...71.3....7.8.2.7.2.....6........3,271893564649152387835647291527386419163429758498571632314768925782935146956214873,25,1.3,0.1880950927734375,15.0,0.030429840087890625,85.0,5.021248817443848,89190.0,3.228288412094116,80183.0,0.5759315490722656,32766.0,1.13177490234375,33034.0,3.5093445777893066,10279.0,3.8248560428619385,1197.0,4.433183908462524,1267.0,3.296182155609131,9686.0,0.3070647716522217,59.0,0.01102447509765625,33.0
495,..89.3..5273.584..5......87.5.2......3....69.....34......6....3....49..6.2..1..4.,648973125273158469591462387854296731732581694169734852487625913315849276926317548,28,0.0,2.027364492416382,586.0,0.08344268798828125,235.0,0.7728168964385986,14400.0,0.0876777172088623,2356.0,0.20092129707336426,10757.0,0.42273449897766113,13126.0,1.63175368309021,4141.0,3.114006996154785,1031.0,2.4832162857055664,806.0,1.2724769115447998,3348.0,1.497593641281128,482.0,0.0682363510131836,190.0
496,.....6...73...8.....4..9.51..3.....68..1..324.5..6...7...8..2..4.6.....31........,512476938739518642684239751943782516867195324251364897375841269426957183198623475,24,0.0,0.5034089088439941,102.0,0.011960506439208984,39.0,0.24324655532836914,4323.0,0.9800055027008057,25337.0,0.16913485527038574,9122.0,0.1172935962677002,4006.0,0.42162394523620605,1201.0,0.6863725185394287,173.0,0.3198428153991699,45.0,0.5423614978790283,2008.0,0.501091480255127,119.0,0.012105703353881836,39.0
497,6..4......4.3.6.5.3.58...7...7.1....2.9..8.3.....3...7..8.9.......5..8...2....1..,672459318841376259395821674437215986259768431186934527568192743913547862724683195,24,0.0,0.33241915702819824,48.0,0.0515446662902832,153.0,3.432272434234619,61686.0,2.8870420455932617,71140.0,0.04662895202636719,2518.0,0.10799884796142578,2985.0,0.45653390884399414,1236.0,1.436995029449463,440.0,2.043140411376953,622.0,0.3556365966796875,1115.0,0.20667147636413574,24.0,0.06256723403930664,183.0
498,.1.5...4.98..4.........13....4.5..2.....6..13...9....6...7....41.7..26..6.94.....,216539748983647251475821369364158927798264513521973486852796134147382695639415872,25,3.7,0.6021294593811035,147.0,0.11034440994262695,289.0,3.3065922260284424,67651.0,0.6526234149932861,15482.0,0.1998443603515625,11213.0,1.3685951232910156,48878.0,4.764149904251099,13823.0,7.227779150009155,1882.0,1.2059359550476074,338.0,1.1408922672271729,3565.0,0.7210421562194824,191.0,0.10440921783447266,255.0
499,......2...43..8......3.5.9.6...7..12..7..28.4....3.67...594..26..6...5........7..,589417263243698157761325498638574912957162834412839675875941326126783549394256781,26,0.0,0.9900426864624023,250.0,0.051549673080444336,141.0,0.7285706996917725,13081.0,1.1635892391204834,29360.0,0.25760698318481445,14735.0,0.3217930793762207,11497.0,1.0887234210968018,3144.0,1.0384933948516846,244.0,0.3118247985839844,44.0,1.4697866439819336,4748.0,0.35697412490844727,82.0,0.023290634155273438,58.0
500,74...1......5...2....2.......4.9.68.......71...9.12....976.4.....8......3.....15.,742931865961548327835276491514397682283465719679812543197654238458123976326789154,23,0.0,1.0651695728302002,281.0,0.12316465377807617,398.0,1.855058193206787,34990.0,0.8201956748962402,16242.0,7.2641026973724365,409831.0,11.180107593536377,316572.0,13.16206669807434,37334.0,0.27268409729003906,29.0,0.6180906295776367,118.0,22.530144691467285,69000.0,1.5488197803497314,468.0,0.13874244689941406,444.0
501,...1....7.4...58....6..8.4....61..2.........69...53.7....3.....3.9.824...5.4....8,825134697743965812196728543438617925517249386962853174684371259379582461251496738,25,0.0,1.3413066864013672,374.0,0.16221261024475098,423.0,11.364718914031982,223126.0,0.6146860122680664,12048.0,5.174142837524414,291874.0,8.30358624458313,224533.0,12.007386207580566,35241.0,8.734596252441406,2386.0,9.793401718139648,2933.0,16.21846342086792,47920.0,1.8018758296966553,573.0,0.009423255920410156,24.0
502,....4.....8.1..7..7.....5...4...2.7.....97...8.94....3..423.....2...93.1.6.....9.,295743186486125739731986524143862975652397418879451263914238657528679341367514892,24,2.4,1.5691044330596924,435.0,0.0569300651550293,177.0,11.293602466583252,227950.0,0.10872006416320801,2589.0,0.2821211814880371,16586.0,1.8688440322875977,50499.0,5.661556720733643,16683.0,12.838891744613647,3965.0,9.247256994247437,2701.0,2.2251384258270264,7355.0,1.9993340969085693,642.0,0.09673357009887695,321.0
503,..2.8....34..5.9..8....1.5...71.3....3.....4.....6....67.9..8...9..4...6...5....1,752489613341657982869231754427193568936825147518764329674912835195348276283576491,24,1.0,0.28821325302124023,41.0,0.01931166648864746,52.0,0.7380192279815674,14274.0,1.141819953918457,26792.0,0.3734750747680664,20831.0,0.5916416645050049,17320.0,1.1852948665618896,3570.0,1.5440080165863037,424.0,1.2845661640167236,300.0,1.4554438591003418,4528.0,0.30173325538635254,49.0,0.019256591796875,52.0
504,..5..3.6.....7...2...85....29.3...5......8.26...76...3.3...1....17.......58...4..,845123769163479582729856314296314857374598126581762943432981675917645238658237491,24,0.0,0.15103650093078613,4.0,0.006461381912231445,14.0,0.10428571701049805,2058.0,0.2238914966583252,5198.0,1.9936950206756592,98724.0,1.5247752666473389,57094.0,4.524458169937134,14930.0,1.1463978290557861,269.0,1.4901773929595947,302.0,8.492960929870605,28529.0,0.9530260562896729,281.0,0.05809640884399414,152.0
505,..1......5.37..6.....25..7.1..5.7.82.2.3...6.......4...9...8....4....1.......3..6,271836549583749621469251378134567982928314765657982413396178254842695137715423896,23,1.6,2.992192506790161,896.0,0.01773834228515625,40.0,129.4682502746582,2462231.0,9.284703969955444,221039.0,0.017995595932006836,982.0,0.006571054458618164,144.0,0.009051084518432617,23.0,0.14633703231811523,5.0,1.8141038417816162,460.0,0.08872103691101074,378.0,1.9515516757965088,632.0,0.23442673683166504,601.0
506,..5.2...726...8..5...15..4....7.....59.4.......7...8.........31..1..6...7..5..92.,915624387264378195873159642486735219592481763137962854629847531351296478748513926,24,3.0,0.7008275985717773,183.0,0.17687630653381348,534.0,10.141352891921997,201278.0,8.402960538864136,214491.0,0.3946247100830078,22507.0,0.35831379890441895,10446.0,1.7184784412384033,5070.0,1.8617370128631592,564.0,3.87739896774292,1071.0,1.8175580501556396,5339.0,1.3436431884765625,396.0,1.5995051860809326,4698.0
507,...3.9.141....5.92.4.....5.2...6.....8.........1.4..7.6.......77....3.4...9.8.5..,875329614163475892942816753297561438486937125531248976654192387718653249329784561,24,1.5,2.896449565887451,936.0,0.13697481155395508,421.0,31.199495792388916,639515.0,9.762403964996338,253011.0,0.5250885486602783,30708.0,1.0805635452270508,29243.0,1.2639009952545166,3792.0,1.9207017421722412,572.0,3.406464099884033,993.0,2.2701871395111084,5996.0,0.2183370590209961,29.0,0.0033206939697265625,5.0
